what,kind,bundleId,bundleVersion,description,time
stopped,bundle,com.google.gdt.eclipse.platform,1.4.2.v201012211742,"com.google.gdt.eclipse.platform",1361182399752
stopped,bundle,com.google.gdt.eclipse.platform.e36,1.4.2.v201012211742,"com.google.gdt.eclipse.platform.e36",1361182399752
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1361182399752
stopped,bundle,org.drools.eclipse,5.2.0.Final,"org.drools.eclipse",1361182399799
stopped,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1361182399799
stopped,bundle,org.jboss.ide.eclipse.as.rse.ui,0.9.0.v20110729-2006-H221-Final,"org.jboss.ide.eclipse.as.rse.ui",1361182399830
stopped,bundle,org.jboss.ide.eclipse.as.rse.core,0.9.0.v20110729-2006-H221-Final,"org.jboss.ide.eclipse.as.rse.core",1361182399877
stopped,bundle,org.jboss.ide.eclipse.archives.webtools,2.2.0.v20110729-2006-H221-Final,"org.jboss.ide.eclipse.archives.webtools",1361182399908
stopped,bundle,org.jboss.ide.eclipse.as.ui.mbeans,2.1.0.v20110729-2006-H221-Final,"org.jboss.ide.eclipse.as.ui.mbeans",1361182399955
stopped,bundle,org.jboss.ide.eclipse.as.ui,2.2.0.v20110729-2006-H221-Final,"org.jboss.ide.eclipse.as.ui",1361182399955
stopped,bundle,org.eclipse.jst.server.ui,1.1.102.v20110406,"org.eclipse.jst.server.ui",1361182399955
stopped,bundle,org.eclipse.m2e.launching,1.0.0.201106061504,"org.eclipse.m2e.launching",1361182400002
stopped,bundle,org.jboss.tools.smooks.ui,1.2.0.v20110730-1214-H163-Final,"org.jboss.tools.smooks.ui",1361182400002
stopped,bundle,org.eclipse.mylyn.java.tasks,3.8.1.v20120725-0100,"org.eclipse.mylyn.java.tasks",1361182400064
stopped,bundle,org.eclipse.mylyn.java.ui,3.8.1.v20120725-0100,"org.eclipse.mylyn.java.ui",1361182400111
stopped,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1361182400173
stopped,bundle,org.eclipse.jpt.eclipselink.ui,1.3.0.v201004280001,"org.eclipse.jpt.eclipselink.ui",1361182400220
stopped,bundle,org.eclipse.jpt.jaxb.ui,1.0.1.v201006300000,"org.eclipse.jpt.jaxb.ui",1361182400251
stopped,bundle,org.eclipse.jpt.ui,2.3.2.v201008252310,"org.eclipse.jpt.ui",1361182400298
stopped,bundle,org.eclipse.jpt.eclipselink.core,1.3.0.v201005250000,"org.eclipse.jpt.eclipselink.core",1361182400345
stopped,bundle,org.eclipse.jpt.core,2.3.3.v201102172310,"org.eclipse.jpt.core",1361182400376
stopped,bundle,org.eclipse.jpt.db,1.2.202.v201010192330,"org.eclipse.jpt.db",1361182400391
stopped,bundle,org.eclipse.datatools.enablement.jdt.classpath,1.0.1.v201004070709,"org.eclipse.datatools.enablement.jdt.classpath",1361182400391
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1361182400407
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.5.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1361182400469
stopped,bundle,org.teiid.designer.dqp.ui,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.dqp.ui",1361182400516
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core.ui,1.0.0.v201003161000,"org.eclipse.datatools.sqltools.debugger.core.ui",1361182400563
stopped,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1361182400563
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.jaxp.debug.ui",1361182400610
stopped,bundle,org.jbpm.gd.jpdl,3.3.1.v20110729-2004-H165-Final,"org.jbpm.gd.jpdl",1361182400656
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1361182400703
stopped,bundle,org.eclipse.jst.common.annotations.ui,1.1.300.v201002081900,"org.eclipse.jst.common.annotations.ui",1361182400719
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.emitter,1.1.200.v200909290826,"org.eclipse.jst.j2ee.ejb.annotations.emitter",1361182400734
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.ui,1.1.200.v201004290730,"org.eclipse.jst.j2ee.ejb.annotations.ui",1361182400781
stopped,bundle,org.eclipse.jst.jsf.apache.trinidad.tagsupport,1.1.100.v201003141853,"org.eclipse.jst.jsf.apache.trinidad.tagsupport",1361182400828
stopped,bundle,org.eclipse.jst.pagedesigner.jsf.ui,1.2.0.v20100414,"org.eclipse.jst.pagedesigner.jsf.ui",1361182400859
stopped,bundle,org.eclipse.jst.pagedesigner,1.3.0.v20100510,"org.eclipse.jst.pagedesigner",1361182400953
stopped,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.2.1.v201101112207,"org.eclipse.jst.jsf.facesconfig.ui",1361182400999
stopped,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.0.v20100602,"org.eclipse.jst.jsf.facelet.ui",1361182401030
stopped,bundle,org.jboss.tools.esb.project.core,1.4.0.v20110729-2137-H157-Final,"org.jboss.tools.esb.project.core",1361182401077
stopped,bundle,org.jboss.tools.ws.creation.ui,1.2.0.v20110729-2100-H207-Final,"org.jboss.tools.ws.creation.ui",1361182401093
stopped,bundle,org.jboss.tools.ws.ui,1.2.1.v20110729-2100-H207-Final,"org.jboss.tools.ws.ui",1361182401093
stopped,bundle,org.jboss.tools.ws.creation.core,1.2.0.v20110729-2100-H207-Final,"org.jboss.tools.ws.creation.core",1361182401108
stopped,bundle,org.jboss.tools.ws.core,1.2.0.v20110729-2100-H207-Final,"org.jboss.tools.ws.core",1361182401186
stopped,bundle,org.eclipse.jst.jsf.ui,1.3.1.v20100906,"org.eclipse.jst.jsf.ui",1361182401217
stopped,bundle,org.eclipse.jst.jsf.common.ui,1.2.0.v20100329,"org.eclipse.jst.jsf.common.ui",1361182401233
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.0.v201003311345,"org.eclipse.jst.ws.cxf.creation.ui",1361182401264
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1361182401264
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1361182401280
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.0.v201003311345,"org.eclipse.jst.ws.cxf.creation.core",1361182401295
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.cxf.ui",1361182401311
stopped,bundle,org.eclipse.jst.ws.cxf.core,1.0.0.v201003311345,"org.eclipse.jst.ws.cxf.core",1361182401311
stopped,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.0.v201004262257,"org.eclipse.jst.ws.jaxws.ui",1361182401327
stopped,bundle,org.eclipse.jst.ws.jaxws.core,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.core",1361182401327
stopped,bundle,org.eclipse.jst.ws.annotations.core,1.0.0.v201004262257,"org.eclipse.jst.ws.annotations.core",1361182401342
stopped,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1361182401358
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.600.v201008171516,"org.eclipse.jst.ws.axis.creation.ui",1361182401373
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1361182401389
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1361182401389
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1361182401405
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1361182401420
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1361182401436
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1361182401436
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1361182401451
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.511.v201103082026,"org.eclipse.jst.ws.creation.ui",1361182401467
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.303.v201103082026,"org.eclipse.jst.ws.consumption.ui",1361182401514
stopped,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1361182401529
stopped,bundle,org.eclipse.jst.ws.jaxrs.ui,1.0.301.v201012020511,"org.eclipse.jst.ws.jaxrs.ui",1361182401545
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice.ui",1361182401545
stopped,bundle,org.eclipse.birt.chart.integration.wtp.ui,2.6.2.v20110215-1647,"org.eclipse.birt.chart.integration.wtp.ui",1361182401545
stopped,bundle,org.jboss.tools.birt.core,1.2.0.v20110729-1955-H157-Final,"org.jboss.tools.birt.core",1361182401560
stopped,bundle,org.eclipse.birt.integration.wtp.ui,2.6.2.v20110215-1647,"org.eclipse.birt.integration.wtp.ui",1361182401560
stopped,bundle,org.eclipse.jst.ejb.ui,1.1.502.v201101121843,"org.eclipse.jst.ejb.ui",1361182401576
stopped,bundle,org.jboss.tools.portlet.ui,1.2.0.v20110729-2005-H152-Final,"org.jboss.tools.portlet.ui",1361182401576
stopped,bundle,org.eclipse.jst.servlet.ui,1.1.405.v201104141500,"org.eclipse.jst.servlet.ui",1361182401638
stopped,bundle,org.eclipse.jst.jee.ui,1.0.305.v201105110300,"org.eclipse.jst.jee.ui",1361182401638
stopped,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.403.v201012020600,"org.eclipse.jst.j2ee.navigator.ui",1361182401670
stopped,bundle,org.eclipse.jst.j2ee.jca.ui,1.1.400.v201004150700,"org.eclipse.jst.j2ee.jca.ui",1361182401670
stopped,bundle,org.jboss.ide.eclipse.as.wtp.ui,2.2.0.v20110729-2006-H221-Final,"org.jboss.ide.eclipse.as.wtp.ui",1361182401685
stopped,bundle,org.eclipse.jst.j2ee.ui,1.1.405.v201104141600,"org.eclipse.jst.j2ee.ui",1361182401685
stopped,bundle,org.jboss.tools.maven.ui,1.2.0.v20110730-1431-H209-Final,"org.jboss.tools.maven.ui",1361182401685
stopped,bundle,org.eclipse.jst.common.project.facet.ui,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.ui",1361182401701
stopped,bundle,org.eclipse.jst.common.ui,1.0.3.v201101101700,"org.eclipse.jst.common.ui",1361182401701
stopped,bundle,org.eclipse.jst.pagedesigner.jsp.core,1.2.0.v20100308,"org.eclipse.jst.pagedesigner.jsp.core",1361182401716
stopped,bundle,org.eclipse.jst.jsf.facelet.core,1.0.2.v201101042130,"org.eclipse.jst.jsf.facelet.core",1361182401747
stopped,bundle,org.eclipse.jst.jsf.standard.tagsupport,1.2.2.v20101027,"org.eclipse.jst.jsf.standard.tagsupport",1361182401763
stopped,bundle,org.eclipse.jst.jsf.core,1.3.4.v201103181656,"org.eclipse.jst.jsf.core",1361182401810
stopped,bundle,org.eclipse.jst.jsf.common,1.2.2.v201101211220,"org.eclipse.jst.jsf.common",1361182401872
stopped,bundle,com.google.gdt.eclipse.platform.shared,1.4.2.v201012211742,"com.google.gdt.eclipse.platform.shared",1361182401872
stopped,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.303.v201012160047,"org.eclipse.wst.jsdt.web.support.jsp",1361182401903
stopped,bundle,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.ui",1361182401966
stopped,bundle,org.jboss.tools.maven.core,1.2.0.v20110730-1431-H209-Final,"org.jboss.tools.maven.core",1361182402012
stopped,bundle,org.maven.ide.eclipse.wtp,0.13.1.20110728-1800,"org.maven.ide.eclipse.wtp",1361182402012
stopped,bundle,org.eclipse.m2e.jdt,1.0.0.201106061504,"org.eclipse.m2e.jdt",1361182402044
stopped,bundle,org.eclipse.m2e.refactoring,1.0.0.201106061504,"org.eclipse.m2e.refactoring",1361182402059
stopped,bundle,org.jboss.ide.eclipse.archives.jdt.integration,3.2.0.v20110729-1930-H160-Final,"org.jboss.ide.eclipse.archives.jdt.integration",1361182402137
stopped,bundle,org.jboss.ide.eclipse.as.classpath.ui,2.1.0.v20110729-2006-H221-Final,"org.jboss.ide.eclipse.as.classpath.ui",1361182402200
stopped,bundle,org.jboss.ide.eclipse.freemarker,1.1.0.v20110729-1940-H153-Final,"org.jboss.ide.eclipse.freemarker",1361182402200
stopped,bundle,org.jboss.tools.common.gef,3.1.0.v20110729-1946-H142-Final,"org.jboss.tools.common.gef",1361182402231
stopped,bundle,org.jboss.tools.common.projecttemplates,3.2.1.v20110729-1946-H142-Final,"org.jboss.tools.common.projecttemplates",1361182402231
stopped,bundle,org.jboss.tools.common.text.xml,3.2.1.v20110729-1946-H142-Final,"org.jboss.tools.common.text.xml",1361182402231
stopped,bundle,org.jboss.tools.deltacloud.ui,0.1.0.v20110729-2026-H248-Final,"org.jboss.tools.deltacloud.ui",1361182402293
stopped,bundle,org.jboss.tools.deltacloud.core,0.1.0.v20110729-2026-H248-Final,"org.jboss.tools.deltacloud.core",1361182402340
stopped,bundle,org.jboss.tools.jbpm.convert,1.2.1.v20110729-2004-H165-Final,"org.jboss.tools.jbpm.convert",1361182402340
stopped,bundle,org.jboss.tools.jst.firstrun,3.2.0.v20110729-2031-H177-Final,"org.jboss.tools.jst.firstrun",1361182402792
