what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.intro.universal,3.2.400.v20100517,"org.eclipse.ui.intro.universal",1361182152708
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1361182152708
started,bundle,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.resources",1361182152708
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1361182152708
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1361182152708
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1361182152708
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1361182152708
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1361182152708
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1361182152708
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1361182152708
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1361182152708
started,bundle,com.liferay.ide.eclipse.ui,1.2.3.v201103310212,"com.liferay.ide.eclipse.ui",1361182152708
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1361182152708
started,bundle,org.eclipse.emf.common.ui,2.6.0.v20100914-1218,"org.eclipse.emf.common.ui",1361182152708
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1361182152708
started,bundle,org.eclipse.emf.ecore.edit,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.edit",1361182152708
started,bundle,org.eclipse.emf.edit,2.6.0.v20100914-1218,"org.eclipse.emf.edit",1361182152708
started,bundle,org.eclipse.emf.edit.ui,2.6.0.v20100914-1218,"org.eclipse.emf.edit.ui",1361182152708
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1361182152708
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1361182152708
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1361182152708
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1361182152708
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1361182152708
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1361182152724
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1361182152724
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1361182152724
started,bundle,org.eclipse.xsd,2.6.0.v20100914-1218,"org.eclipse.xsd",1361182152739
started,bundle,org.eclipse.team.svn.mylyn,0.7.9.I20110318-1700,"org.eclipse.team.svn.mylyn",1361182152739
started,bundle,org.eclipse.jst.j2ee.ui,1.1.405.v201104141600,"org.eclipse.jst.j2ee.ui",1361182152771
started,bundle,org.eclipse.m2e.discovery,1.0.0.201106061504,"org.eclipse.m2e.discovery",1361182152771
started,bundle,org.eclipse.wst.server.core,1.1.207.v20110401_1511,"org.eclipse.wst.server.core",1361182152771
started,bundle,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui",1361182152771
started,bundle,org.eclipse.wst.web,1.1.403.v201103081400,"org.eclipse.wst.web",1361182152771
started,bundle,org.guvnor.tools,5.2.0.Final,"org.guvnor.tools",1361182152802
started,bundle,org.jboss.ide.eclipse.as.core,2.2.0.v20110729-2006-H221-Final,"org.jboss.ide.eclipse.as.core",1361182152802
started,bundle,org.jboss.ide.eclipse.as.ui,2.2.0.v20110729-2006-H221-Final,"org.jboss.ide.eclipse.as.ui",1361182152802
started,bundle,org.jboss.tools.common,3.2.1.v20110729-1946-H142-Final,"org.jboss.tools.common",1361182152802
started,bundle,org.jboss.tools.common.model,3.2.1.v20110729-1946-H142-Final,"org.jboss.tools.common.model",1361182152802
started,bundle,org.jboss.tools.jmx.core,1.2.0.v20110729-1935-H124-Final,"org.jboss.tools.jmx.core",1361182152802
started,bundle,org.jboss.tools.runtime,1.2.0.v20110801-1251-H353-Final,"org.jboss.tools.runtime",1361182152802
started,bundle,org.jboss.tools.runtime.ui,1.0.0.v20110801-1251-H353-Final,"org.jboss.tools.runtime.ui",1361182152802
started,bundle,org.jboss.tools.seam.core,3.2.1.v20110730-1321-H261-Final,"org.jboss.tools.seam.core",1361182152802
started,bundle,org.jboss.tools.seam.ui,3.2.1.v20110730-1321-H261-Final,"org.jboss.tools.seam.ui",1361182152802
started,bundle,org.jboss.tools.usage,1.0.1.v20110729-1916-H126-Final,"org.jboss.tools.usage",1361182152802
started,bundle,org.teiid.core.designer,7.4.1.v20110801-0937-H589-Final,"org.teiid.core.designer",1361182152802
started,bundle,org.teiid.designer.metamodels.core,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.metamodels.core",1361182152848
started,bundle,org.teiid.designer.ui.common,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.ui.common",1361182152848
started,bundle,com.itsolut.mantis.core,3.9.0.201206242005,"com.itsolut.mantis.core",1361182152848
started,bundle,com.itsolut.mantis.ui,3.9.0.201206242005,"com.itsolut.mantis.ui",1361182152848
started,bundle,org.eclipse.mylyn.bugzilla.core,3.8.1.v20120725-0100,"org.eclipse.mylyn.bugzilla.core",1361182152848
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.8.1.v20120725-0100,"org.eclipse.mylyn.bugzilla.ui",1361182152848
started,bundle,org.eclipse.mylyn.commons.core,3.8.1.v20120725-0100,"org.eclipse.mylyn.commons.core",1361182152848
started,bundle,org.eclipse.mylyn.commons.net,3.8.1.v20120725-0100,"org.eclipse.mylyn.commons.net",1361182152848
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.0.1.v20120725-0100,"org.eclipse.mylyn.commons.notifications.core",1361182152848
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.0.1.v20120725-0100,"org.eclipse.mylyn.commons.notifications.feed",1361182152864
started,bundle,org.eclipse.mylyn.commons.ui,3.8.1.v20120725-0100,"org.eclipse.mylyn.commons.ui",1361182152864
started,bundle,org.eclipse.mylyn.commons.workbench,3.8.1.v20120725-0100,"org.eclipse.mylyn.commons.workbench",1361182152864
started,bundle,org.eclipse.mylyn.context.core,3.8.1.v20120725-0100,"org.eclipse.mylyn.context.core",1361182152864
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.8.1.v20120725-0100,"org.eclipse.mylyn.context.tasks.ui",1361182152864
started,bundle,org.eclipse.mylyn.monitor.ui,3.8.1.v20120725-0100,"org.eclipse.mylyn.monitor.ui",1361182152864
started,bundle,org.eclipse.mylyn.tasks.ui,3.8.1.v20120725-0100,"org.eclipse.mylyn.tasks.ui",1361182152864
started,bundle,org.eclipse.mylyn.team.ui,3.8.1.v20120725-0100,"org.eclipse.mylyn.team.ui",1361182152864
os,sysinfo,,,"win32",1361182152864
arch,sysinfo,,,"x86",1361182152864
ws,sysinfo,,,"win32",1361182152864
locale,sysinfo,,,"en_US",1361182152864
processors,sysinfo,,,"4",1361182152864
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1361182152864
java.runtime.version,sysinfo,,,"1.6.0_24-b07",1361182152864
java.specification.name,sysinfo,,,"Java Platform API Specification",1361182152864
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1361182152864
java.specification.version,sysinfo,,,"1.6",1361182152864
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1361182152864
java.version,sysinfo,,,"1.6.0_24",1361182152864
java.vm.info,sysinfo,,,"mixed mode",1361182152864
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1361182152864
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1361182152864
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1361182152864
java.vm.specification.version,sysinfo,,,"1.0",1361182152864
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1361182152864
java.vm.version,sysinfo,,,"19.1-b02",1361182152864
started,bundle,org.eclipse.m2e.usagedata,1.0.0.201106061504,"org.eclipse.m2e.usagedata",1361182152864
started,bundle,org.jboss.tools.jst.web.ui,3.2.1.v20110729-2031-H177-Final,"org.jboss.tools.jst.web.ui",1361182152895
started,bundle,org.teiid.designer.legacy,1.0.0.v20110801-0937-H589-Final,"org.teiid.designer.legacy",1361182156573
started,bundle,org.teiid.designer.metamodels.wsdl,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.metamodels.wsdl",1361182157008
started,bundle,org.teiid.designer.metamodels.xsd,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.metamodels.xsd",1361182157055
started,bundle,org.teiid.designer.sdt,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.sdt",1361182159724
started,bundle,org.eclipse.emf.mapping,2.6.0.v20100914-1218,"org.eclipse.emf.mapping",1361182159740
started,bundle,org.teiid.designer.metamodels.transformation,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.metamodels.transformation",1361182159740
started,bundle,org.teiid.designer.metamodels.diagram,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.metamodels.diagram",1361182159786
started,bundle,org.jboss.tools.common.projecttemplates,3.2.1.v20110729-1946-H142-Final,"org.jboss.tools.common.projecttemplates",1361182159942
started,bundle,org.jboss.tools.jst.web,3.2.1.v20110729-2031-H177-Final,"org.jboss.tools.jst.web",1361182159942
started,bundle,org.jboss.tools.jsf.ui,3.2.1.v20110730-1214-H169-Final,"org.jboss.tools.jsf.ui",1361182159942
started,bundle,org.jboss.tools.struts.ui,3.1.1.v20110729-2243-H165-Final,"org.jboss.tools.struts.ui",1361182159942
started,bundle,org.jboss.tools.common.verification.ui,3.1.0.v20110729-1946-H142-Final,"org.jboss.tools.common.verification.ui",1361182159957
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1361182159957
started,bundle,org.eclipse.team.svn.core,0.7.9.I20110419-1700,"org.eclipse.team.svn.core",1361182160066
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1361182160097
started,bundle,org.eclipse.team.svn.ui,0.7.9.I20110419-1700,"org.eclipse.team.svn.ui",1361182160454
started,bundle,org.polarion.eclipse.team.svn.connector.javahl15,2.2.2.I20110419-1700,"org.polarion.eclipse.team.svn.connector.javahl15",1361182160485
started,bundle,org.polarion.eclipse.team.svn.connector.javahl16,2.2.2.I20110419-1700,"org.polarion.eclipse.team.svn.connector.javahl16",1361182160500
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit15,2.2.2.I20110419-1700,"org.polarion.eclipse.team.svn.connector.svnkit15",1361182160500
started,bundle,org.teiid.designer.metamodels.relational,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.metamodels.relational",1361182161168
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16,2.2.2.I20110419-1700,"org.polarion.eclipse.team.svn.connector.svnkit16",1361182161183
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16l,2.2.2.I20110419-1700,"org.polarion.eclipse.team.svn.connector.svnkit16l",1361182161183
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1361182161183
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1361182161183
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1361182161183
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1361182162782
started,bundle,org.teiid.designer.metamodels.relationship,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.metamodels.relationship",1361182162844
started,bundle,org.eclipse.uml2.uml,3.1.2.v201010261927,"org.eclipse.uml2.uml",1361182163449
started,bundle,org.eclipse.emf.ecore.change,2.5.1.v20100907-1643,"org.eclipse.emf.ecore.change",1361182164427
started,bundle,org.eclipse.uml2.common,1.5.0.v201005031530,"org.eclipse.uml2.common",1361182164505
started,bundle,org.teiid.designer.compare,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.compare",1361182165126
started,bundle,org.teiid.designer.jdbc,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.jdbc",1361182165234
started,bundle,org.teiid.designer.metamodels.function,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.metamodels.function",1361182165312
started,bundle,org.teiid.designer.metamodels.webservice,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.metamodels.webservice",1361182165793
started,bundle,org.teiid.designer.metamodels.xml,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.metamodels.xml",1361182165824
started,bundle,org.teiid.designer.metamodels.xmlservice,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.metamodels.xmlservice",1361182165871
started,bundle,org.teiid.designer.metamodels.dependency,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.metamodels.dependency",1361182166104
started,bundle,org.teiid.designer.xsd,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.xsd",1361182166290
started,bundle,org.eclipse.uml2.uml.edit,3.1.0.v201005031530,"org.eclipse.uml2.uml.edit",1361182166368
started,bundle,org.teiid.designer.metamodels.uml2,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.metamodels.uml2",1361182166383
started,bundle,org.teiid.designer.core,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.core",1361182166507
started,bundle,org.teiid.designer.udf,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.udf",1361182166771
started,bundle,org.teiid.designer.ui,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.ui",1361182168773
started,bundle,org.teiid.designer.diagram.ui,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.diagram.ui",1361182168882
started,bundle,org.teiid.designer.mapping.ui,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.mapping.ui",1361182168975
started,bundle,org.teiid.designer.relationship.ui,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.relationship.ui",1361182169068
started,bundle,org.teiid.designer.transformation,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.transformation",1361182169224
started,bundle,org.teiid.designer.transformation.ui,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.transformation.ui",1361182169270
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1361182198001
started,bundle,org.eclipse.wst.sse.core,1.1.505.v201104070043,"org.eclipse.wst.sse.core",1361182205296
started,bundle,org.eclipse.wst.sse.ui,1.2.4.v201103231819,"org.eclipse.wst.sse.ui",1361182205296
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1361182210372
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1361182257961
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1361182260910
started,bundle,org.jboss.tools.common.model.ui,3.2.1.v20110729-1946-H142-Final,"org.jboss.tools.common.model.ui",1361182261112
started,bundle,org.jboss.tools.common.text.ext,3.2.1.v20110729-1946-H142-Final,"org.jboss.tools.common.text.ext",1361182261128
started,bundle,org.jboss.tools.jst.jsp,3.2.1.v20110729-2031-H177-Final,"org.jboss.tools.jst.jsp",1361182261143
started,bundle,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui",1361182261159
started,bundle,org.jboss.tools.common.text.xml,3.2.1.v20110729-1946-H142-Final,"org.jboss.tools.common.text.xml",1361182261221
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1361182261283
closed,view,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.internal.introview",1361182261329
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1361182273576
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1361182277798
opened,view,org.eclipse.team.svn.ui,0.7.9.I20110419-1700,"org.eclipse.team.svn.ui.repository.RepositoriesView",1361182278000
activated,view,org.eclipse.team.svn.ui,0.7.9.I20110419-1700,"org.eclipse.team.svn.ui.repository.RepositoriesView",1361182278031
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.views.showView",1361182278046
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.views.showView",1361182278046
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1361182294425
activated,view,org.eclipse.team.svn.ui,0.7.9.I20110419-1700,"org.eclipse.team.svn.ui.repository.RepositoriesView",1361182294971
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1361182298962
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1361182313692
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1361182317449
started,bundle,org.eclipse.equinox.p2.ui,2.0.0.v20100518,"org.eclipse.equinox.p2.ui",1361182317511
started,bundle,org.eclipse.ecf.filetransfer,4.0.0.v20100529-0735,"org.eclipse.ecf.filetransfer",1361182320317
started,bundle,org.eclipse.ecf.identity,3.1.0.v20100529-0735,"org.eclipse.ecf.identity",1361182320332
started,bundle,org.eclipse.ecf,3.1.0.v20100529-0735,"org.eclipse.ecf",1361182320395
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer.httpclient",1361182320488
started,bundle,org.eclipse.ecf.provider.filetransfer,3.1.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer",1361182320488
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1361182320644
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1361182343730
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1361182344400
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.artifact.repository",1361182353129
error,log,,,"Unable to connect to repository http://192.168.0.150/content.xml",1361182370432
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1361182372926
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk.install",1361182372941
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.0.v20100518,"org.eclipse.equinox.p2.extensionlocation",1361182377867
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.200.v20100503,"org.eclipse.equinox.p2.updatesite",1361182378709
started,bundle,org.eclipse.equinox.p2.publisher,1.1.0.v20100513,"org.eclipse.equinox.p2.publisher",1361182378740
error,log,,,"Unable to connect to repository http://192.168.0.150/content.xml",1361182386799
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1361182386799
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1361182388077
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1361182392426
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1361182393268
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1361182395544
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1361182395855
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1361182396401
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1361182396401
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1361182396401
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1361182396401
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1361182396416
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1361182396416
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1361182396416
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1361182396416
stopped,bundle,com.liferay.ide.eclipse.layouttpl.ui,1.2.3.v201103310212,"com.liferay.ide.eclipse.layouttpl.ui",1361182396416
stopped,bundle,com.liferay.ide.eclipse.layouttpl.core,1.2.3.v201103310212,"com.liferay.ide.eclipse.layouttpl.core",1361182396416
stopped,bundle,com.liferay.ide.eclipse.portlet.jsf.ui,1.2.3.v201103310212,"com.liferay.ide.eclipse.portlet.jsf.ui",1361182396416
stopped,bundle,com.liferay.ide.eclipse.portlet.jsf.core,1.2.3.v201103310212,"com.liferay.ide.eclipse.portlet.jsf.core",1361182396416
stopped,bundle,com.liferay.ide.eclipse.portlet.vaadin.ui,1.2.3.v201103310212,"com.liferay.ide.eclipse.portlet.vaadin.ui",1361182396416
stopped,bundle,com.liferay.ide.eclipse.portlet.ui,1.2.3.v201103310212,"com.liferay.ide.eclipse.portlet.ui",1361182396416
stopped,bundle,com.liferay.ide.eclipse.portlet.vaadin.core,1.2.3.v201103310212,"com.liferay.ide.eclipse.portlet.vaadin.core",1361182396416
stopped,bundle,com.liferay.ide.eclipse.portlet.core,1.5.0.v201103310212,"com.liferay.ide.eclipse.portlet.core",1361182396416
stopped,bundle,com.liferay.ide.eclipse.server.tomcat.ui,1.2.3.v201103310212,"com.liferay.ide.eclipse.server.tomcat.ui",1361182396416
stopped,bundle,com.liferay.ide.eclipse.project.ui,1.2.3.v201103310212,"com.liferay.ide.eclipse.project.ui",1361182396416
